Time,DWATT,CSGV,CTIM,TTXD1_1,TTXD1_2,TTXD1_3,TTXD1_4,TTXD1_5,TTXD1_6,TTXD1_7,TTXD1_8,TTXD1_9,TTXD1_10,TTXD1_11,TTXD1_12,TTXD1_13,TTXD1_14,TTXD1_15,TTXD1_16,TTXD1_17,TTXD1_18,TTXD1_19,TTXD1_20,TTXD1_21,TTXD1_22,TTXD1_23,TTXD1_24,TTXM,TTXSP1,TTXSP3,TTXSP2
#!Units,MW,na,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,naF,naF,naF,deg F,deg F,deg F,deg F
#!Description,Generator Watts Max Selected,IGV angle in deg,Compressor Inlet Temperature,Exhaust Thermocouple 1- Compensated,Exhaust Thermocouple 2- Compensated,Exhaust Thermocouple 3- Compensated,Exhaust Thermocouple 4- Compensated,Exhaust Thermocouple 5- Compensated,Exhaust Thermocouple 6 - Compensated,Exhaust Thermocouple 7 - Compensated,Exhaust Thermocouple 9 - Compensated,Exhaust Thermocouple 9 - Compensated,Exhaust Thermocouple 10  - Compensated,Exhaust Thermocouple 11 - Compensated,Exhaust Thermocouple 12 - Compensated,Exhaust Thermocouple 13 - Compensated,Exhaust Thermocouple 14 - Compensated,Exhaust Thermocouple 15 - Compensated,Exhaust Thermocouple 16 - Compensated,Exhaust Thermocouple 17 - Compensated,Exhaust Thermocouple 18 - Compensated,Exhaust Thermocouple 19 - Compensated,Exhaust Thermocouple 20 - Compensated,Exhaust Thermocouple 21 - Compensated,Exhaust Thermocouple 22 - Compensated,Exhaust Thermocouple 23 - Compensated,Exhaust Thermocouple 24 - Compensated,Exhaust Temp Median Corrected By Average,Combustion Monitor Actual Spread 1,Combustion Monitor Actual Spread 3,Combustion Monitor Actual Spread 2
2015/11/20 17:00,110.8305359,76.67630768,63.63234329,1050.999023,1057.472412,1058.393433,1032.280273,1041.675049,1059.287842,1039.029419,1042.024902,1056.797607,1058.356079,1042.429688,1039.375366,1037.842041,1028.215942,1053.358765,1046.850708,1061.184204,1037.929077,1030.141602,1028.243896,1040.964966,1034.841187,1033.407959,1048.354492,1044.658081,30.885355,29.90234375,30.6696949
2015/11/20 18:00,115.8899231,84.01648712,64.21921539,1050.21106,1044.093506,1048.332886,1030.358154,1043.78833,1052.470093,1041.611328,1033.225342,1052.350586,1051.191772,1034.022583,1031.577881,1033.061768,1023.925415,1048.353027,1043.238281,1062.420776,1035.897705,1030.419556,1023.256714,1038.36499,1035.940186,1029.463013,1041.73584,1039.520508,29.60859108,24.45689964,28.75126266
2015/11/20 19:00,115.9848251,84.01637268,64.17053986,1052.421143,1046.74292,1048.527222,1030.702515,1043.442871,1051.16626,1040.306763,1032.989014,1051.568359,1052.681396,1035.028076,1032.351929,1033.81543,1023.721436,1049.468628,1041.036621,1062.827148,1035.069702,1030.731689,1022.568665,1040.29187,1035.339844,1030.419067,1042.045532,1038.251709,30.4958992,24.61660767,28.30498695
2015/11/20 20:00,116.1210938,84.00110626,63.93769836,1050.519775,1041.926514,1048.011719,1030.925293,1043,1053.52478,1041.102661,1034.03894,1050.754517,1049.652222,1034.477295,1032.571045,1032.295166,1024.067627,1048.31189,1043.300293,1060.549927,1035.388184,1030.564697,1024.39502,1038.780151,1035.226685,1029.436646,1040.925293,1039.215332,29.21264076,24.52522087,28.16773415
2015/11/20 21:00,116.3251572,83.94504547,63.84270477,1050.178223,1043.577026,1048.114624,1029.763062,1043.792358,1052.566284,1042.892578,1032.706055,1051.877808,1051.942261,1033.292358,1031.715454,1030.756592,1022.626099,1047.240601,1042.604492,1060.30481,1034.519775,1029.653076,1024.418091,1037.067749,1035.595947,1029.234131,1042.283569,1038.881226,29.31758499,22.60216904,28.82600975
2015/11/20 22:00,115.9185028,84.0152359,63.35083771,1051.12793,1045.426514,1048.370117,1028.956055,1043.022217,1051.16272,1040.175415,1031.682739,1051.504761,1050.52832,1032.647339,1031.363159,1033.406372,1023.857727,1046.286377,1044.272095,1061.148926,1035.790405,1030.14978,1024.594727,1036.859985,1034.976318,1027.990845,1040.307129,1038.660889,30.48975372,23.00997543,28.21256638
2015/11/20 23:00,115.9680176,83.71854401,63.06064224,1048.478516,1042.596924,1048.958496,1029.508545,1041.42334,1051.723389,1046.002563,1032.63916,1054.443237,1051.087402,1035.661499,1032.718262,1030.663452,1022.35022,1046.203369,1040.626465,1061.532715,1033.009033,1029.428345,1024.563843,1038.796021,1034.933105,1030.970459,1039.191895,1037.792847,31.0857048,24.4224205,29.52261925
2015/11/21 0:00,116.0860748,83.93857574,63.08349609,1049.216797,1042.368286,1047.137207,1028.755005,1042.956177,1053.73877,1040.132813,1034.126465,1051.724609,1050.918823,1035.344971,1031.397339,1031.159912,1022.181335,1047.202515,1041.415649,1059.884155,1032.737549,1028.858521,1023.647461,1039.171875,1034.254395,1028.644775,1039.490356,1038.344238,28.75362968,24.13913536,30.5758152
2015/11/21 1:00,116.1237183,83.98067474,63.4284668,1047.776489,1041.917725,1048.892456,1030.91333,1041.880249,1049.684814,1041.623169,1033.04895,1053.083496,1051.366455,1033.675049,1031.799805,1031.32666,1023.010071,1048.063843,1041.570435,1059.557251,1034.091675,1028.962402,1021.665649,1037.380005,1034.922119,1029.351807,1039.461792,1039.287964,29.74936485,22.76740646,30.38574791
2015/11/21 2:00,116.4413986,84.03649139,62.90830994,1048.174316,1043.068726,1047.316406,1030.585693,1042.131226,1052.241577,1042.19043,1033.34082,1052.49231,1051.587524,1033.82373,1031.130981,1031.50354,1022.600342,1045.878296,1041.903809,1059.405029,1034.100342,1029.741211,1023.126099,1037.817139,1035.864868,1028.839478,1041.890015,1039.265625,30.11221886,24.08846474,27.33727646
2015/11/21 3:00,116.6697311,84.02292633,62.31853485,1048.193481,1042.102173,1045.88916,1028.87793,1040.211792,1050.585205,1039.595825,1031.151367,1051.309692,1050.525879,1033.015869,1030.561523,1031.116943,1021.87439,1048.271973,1041.075806,1060.120728,1033.392578,1028.345215,1022.726929,1036.97168,1035.533936,1028.157227,1038.437744,1037.579224,30.34703636,22.2655201,28.82261086
2015/11/21 4:00,115.716156,82.81957245,61.96422195,1046.390747,1040.83606,1045.255493,1027.313354,1040.190063,1049.064209,1037.80249,1029.994995,1049.821899,1048.167358,1031.345093,1028.471069,1028.457031,1020.418091,1045.430908,1039.129028,1057.489136,1029.192139,1025.869385,1021.010193,1035.733765,1032.528564,1025.606201,1037.303589,1036.549072,30.62140083,23.50228119,29.40785217
2015/11/21 5:00,115.8314209,82.97064209,61.84449005,1047.118164,1039.627441,1043.039917,1026.281738,1038.335449,1048.180298,1036.456787,1027.480591,1049.132935,1047.345093,1031.102417,1027.102173,1029.004395,1020.812805,1045.181763,1037.751709,1055.184082,1029.801636,1027.036621,1021.198608,1035.53479,1032.008911,1027.164185,1038.819092,1036.811768,29.67025185,22.50384903,27.59156609
2015/11/21 6:00,115.4082336,82.19783783,62.1756897,1046.283081,1041.943726,1046.074707,1026.742188,1039.041382,1050.379395,1038.234863,1030.1073,1049.682739,1049.022949,1031.824585,1029.564453,1030.12561,1020.89978,1045.350708,1038.913086,1057.059448,1031.297729,1027.26355,1019.824036,1036.112793,1033.269653,1027.956665,1038.372437,1036.91333,30.9703083,22.59230804,27.42692375
2015/11/21 7:00,115.6606445,81.86713409,61.85788727,1047.224854,1041.314209,1045.758301,1026.73291,1041.958496,1050.13855,1037.751221,1031.263672,1052.047485,1050.123901,1034.744019,1030.048584,1032.722412,1020.969604,1046.541382,1040.198364,1058.60791,1031.791748,1028.13855,1021.694885,1036.56189,1033.449463,1028.51001,1039.015991,1037.745605,30.28763962,23.69424629,27.55598831
2015/11/21 8:00,109.2782288,75.7589798,62.98572159,1043.77478,1052.932739,1054.941406,1027.26709,1038.068726,1053.653564,1033.157715,1037.369507,1054.432861,1052.75647,1037.858398,1035.618164,1031.297852,1023.562805,1043.996704,1043.648682,1055.289429,1033.455444,1023.969604,1023.598267,1033.513306,1026.257324,1026.695313,1043.03772,1038.698853,32.52042007,31.24047279,32.15074921
2015/11/21 9:00,114.9833984,82.91946411,63.02367401,1046.38562,1042.239624,1047.305908,1026.870361,1038.778198,1050.200439,1038.95752,1031.110229,1050.168579,1050.570313,1032.954102,1031.486328,1030.023315,1022.339661,1045.416016,1040.210693,1057.055664,1033.095581,1028.644043,1021.494995,1037.138184,1033.56189,1028.473267,1037.230835,1037.591064,29.83189201,23.17989159,28.6211319
2015/11/21 10:00,116.002594,84.03255463,63.34272385,1049.837036,1043.087891,1048.720581,1029.804688,1041.557495,1051.070801,1040.567993,1033.683105,1052.78479,1051.185059,1033.255981,1030.445557,1032.235107,1021.992798,1047.799316,1042.042603,1059.179932,1033.604858,1030.31311,1021.617798,1037.998169,1036.185791,1029.728638,1038.074829,1036.914917,29.76570702,23.74373436,30.53285027
2015/11/21 11:00,111.0752411,78.2473526,63.88288879,1048.439209,1050.655151,1053.808838,1028.73877,1038.544434,1054.923462,1037.25769,1038.260986,1053.037476,1056.228882,1039.951782,1035.988525,1033.39978,1026.357666,1051.542236,1043.134033,1056.74646,1036.631104,1026.19873,1024.383179,1038.243408,1032.631836,1030.462036,1042.69873,1041.321533,31.09315109,30.51794434,32.17682266
2015/11/21 12:00,114.9672241,84.01862335,64.55741882,1049.325439,1045.312866,1051.427856,1030.578369,1042.924072,1053.727295,1040.780029,1035.654541,1052.147827,1052.724365,1035.586792,1033.530029,1033.869751,1025.409058,1050.774536,1042.706909,1061.607544,1035.160156,1031.006592,1024.511841,1039.052979,1037.827881,1031.44873,1042.250122,1040.20813,30.53265953,22.98087692,28.81268692
2015/11/21 13:00,114.2357178,84.01689911,64.96453094,1051.450806,1045.013428,1049.983521,1032.495361,1044.115479,1052.899902,1042.106323,1034.794312,1053.442139,1053.740234,1034.497559,1034.222412,1034.13855,1026.233887,1049.514404,1042.707764,1062.610596,1034.637939,1033.373047,1023.84552,1040.512817,1036.527222,1030.931763,1041.425415,1040.354492,28.50552368,22.27975845,30.16776848
2015/11/21 14:00,115.2223892,84.01516724,65.21311951,1053.134399,1045.577515,1049.406372,1032.197998,1044.765137,1053.56958,1041.832764,1034.498779,1052.884155,1054.121094,1036.304321,1034.576294,1034.255127,1025.594482,1047.358521,1041.435425,1063.290283,1035.42041,1031.735718,1022.721924,1038.043335,1038.854492,1031.656616,1042.950928,1040.500854,30.40777206,22.39127731,30.34446335
2015/11/21 15:00,115.0250244,84.01343536,64.88857269,1051.05249,1044.624023,1049.864502,1030.518799,1043.672241,1054.690796,1042.223877,1034.942993,1053.496948,1052.675293,1036.217651,1032.243042,1033.923706,1025.288086,1050.737305,1043.702271,1061.628418,1035.382202,1030.415405,1024.484497,1039.119263,1038.098755,1031.220947,1044.223389,1040.647217,30.14225006,23.29254913,29.36315536
2015/11/21 16:00,115.0426865,84.01171112,64.72655487,1051.906494,1044.775879,1051.082153,1032.297607,1044.77002,1053.390625,1041.150391,1033.847778,1053.241943,1053.496582,1037.183594,1033.79834,1032.908569,1026.369019,1049.877441,1044.49231,1063.373901,1036.077637,1030.093872,1024.850586,1039.737427,1036.672852,1032.244873,1043.113525,1040.793579,28.89809036,22.87295341,28.17299461
2015/11/21 17:00,110.3452454,77.02087402,64.31256866,1049.44458,1055.91626,1055.102661,1030.291748,1040.911377,1058.683105,1038.754028,1041.083008,1057.036987,1056.531128,1041.492432,1036.769043,1035.400146,1026.204834,1052.780762,1047.137329,1060.093018,1037.918457,1027.003052,1028.140625,1039.124756,1033.569824,1032.273682,1045.562378,1042.73291,30.73413086,30.41095924,31.34558487
2015/11/21 18:00,114.42453,83.24041748,64.00641632,1047.091553,1042.692139,1046.97583,1025.78772,1039.87915,1051.022705,1036.382813,1031.831299,1049.753784,1050.453491,1032.984619,1031.372681,1030.833618,1021.927063,1045.156494,1038.583496,1056.432007,1031.398438,1026.463623,1019.17688,1035.7948,1032.386719,1028.151123,1038.787842,1037.909912,31.54204178,25.71886826,28.46080589
2015/11/21 19:00,115.0867615,83.47357941,64.32801056,1049.375122,1044.122437,1047.665283,1029.005005,1042.133301,1051.394409,1040.798096,1033.275391,1051.667969,1050.868286,1032.940186,1031.979248,1031.381348,1023.46814,1049.50769,1041.631714,1059.577637,1033.484741,1030.751099,1023.013306,1038.220581,1035.633301,1029.406494,1039.523438,1038.428711,28.8712101,22.14116478,27.90647888
2015/11/21 20:00,115.4555969,82.78936005,63.94361496,1049.959229,1045.055542,1048.466431,1030.539795,1042.722168,1050.996338,1040.097168,1034.099854,1053.491699,1050.194702,1035.371216,1031.13562,1033.345825,1023.51593,1048.07373,1041.959106,1059.96106,1033.83667,1030.404785,1022.68219,1037.249756,1035.627197,1029.851074,1040.482178,1040.167114,30.355093,23.9006958,29.33067513
2015/11/21 21:00,115.5106277,84.02048492,64.07564545,1053.138428,1045.50293,1048.035889,1029.832886,1041.717773,1052.094849,1040.079346,1034.885254,1052.046265,1051.263794,1034.566162,1032.368042,1032.608765,1023.347107,1050.546997,1043.032349,1060.147339,1033.462036,1029.388672,1022.077454,1037.873291,1035.669434,1030.608643,1040.540649,1039.736084,30.26330185,22.31994629,30.67887306
2015/11/21 22:00,115.5835571,84.01929474,64.24391174,1050.717041,1045.949707,1049.390625,1029.55127,1043.49292,1052.255981,1041.70874,1034.58728,1053.231445,1054.973999,1037.045532,1032.600464,1034.736328,1024.373169,1048.138672,1042.712769,1060.44104,1035.204834,1033.192017,1025.32373,1040.602295,1036.251587,1030.469116,1041.780762,1040.544922,29.52694893,22.15592575,30.85913849
2015/11/21 23:00,115.2617874,84.02381134,64.87902069,1052.954712,1045.358398,1049.641357,1030.832397,1043.622559,1052.743774,1043.568359,1034.817871,1055.762329,1053.79541,1036.537476,1033.109009,1034.872803,1026.651001,1049.564087,1042.474487,1063.80249,1034.959839,1029.591187,1025.002197,1039.307861,1037.33374,1032.758179,1042.305298,1040.824829,31.3014946,23.22623444,29.899786
2015/11/22 0:00,114.8856812,84.02870178,64.67564392,1052.393555,1044.015869,1050.757935,1030.293823,1044.806885,1054.08606,1043.673828,1035.465576,1052.883789,1052.311279,1037.193115,1034.138916,1032.757813,1023.382935,1048.151855,1044.388062,1062.636841,1033.412231,1030.44165,1025.603149,1040.555298,1037.040527,1031.23999,1042.086182,1041.760132,28.89938736,22.97319984,29.44352341
2015/11/22 1:00,114.6524048,84.02830505,64.99116516,1052.369995,1047.504517,1050.226929,1031.449585,1043.824341,1053.931152,1041.135498,1034.444946,1055.081421,1053.637085,1035.484985,1034.082764,1034.164429,1025.144043,1049.442993,1044.213867,1062.626709,1036.580322,1030.762695,1024.744629,1041.646606,1036.450928,1032.676392,1043.952271,1041.196167,30.08044624,22.8373394,29.58101463
2015/11/22 2:00,114.8733368,84.02791595,64.99331665,1050.165039,1047.04248,1050.195557,1029.870239,1043.440186,1052.369995,1041.977173,1036.519897,1054.206299,1054.777344,1036.661011,1034.026733,1034.209961,1025.477905,1047.575195,1043.689331,1063.023682,1033.884644,1031.092529,1025.435791,1041.642822,1037.209717,1031.399414,1041.763062,1041.374023,30.53675461,25.17675591,28.17032242
2015/11/22 3:00,114.8779602,84.00315857,64.945755,1052.06189,1047.162476,1051.32019,1030.984985,1043.928223,1055.418701,1042.47583,1037.897949,1053.805176,1054.690552,1037.136597,1033.440308,1034.838257,1024.662598,1050.174927,1042.633179,1060.755493,1035.394165,1031.798462,1025.833496,1041.102905,1038.469482,1032.543945,1042.56665,1041.897583,30.02693176,23.75145912,29.52239799
2015/11/22 4:00,114.4839478,84.00634003,64.87088013,1051.575073,1045.966187,1049.433228,1031.312866,1043.132324,1053.383789,1041.898926,1035.125244,1055.331299,1052.979248,1036.840332,1033.369019,1034.723755,1025.305298,1049.355835,1043.692261,1061.318481,1035.763184,1033.196899,1023.323364,1040.529419,1038.411621,1033.127197,1042.120483,1041.967041,30.12074852,24.69105911,30.84212685
2015/11/22 5:00,114.4942322,84.00952148,66.05043793,1053.031128,1047.652344,1051.75,1032.455444,1042.30127,1056.150146,1042.010864,1035.736694,1055.690063,1055.440308,1037.17688,1034.481689,1033.137817,1026.607422,1049.636108,1042.999268,1061.93335,1035.124634,1031.329224,1025.047729,1041.699341,1037.965942,1032.701416,1044.400513,1042.036621,31.48220825,24.05774498,28.15569687
2015/11/22 6:00,113.9592819,84.01270294,66.57286072,1054.044189,1046.502808,1053.260376,1032.346924,1043.892456,1056.120972,1042.497803,1036.794189,1056.482544,1055.390625,1036.83374,1033.807129,1035.286377,1024.5979,1051.132935,1044.315063,1062.087646,1036.720215,1031.764038,1025.670044,1042.08667,1039.223877,1033.490601,1042.415649,1042.106079,31.38287544,25.23381042,28.80390358
2015/11/22 7:00,114.4460068,84.0158844,66.43603516,1053.212524,1047.27771,1052.175903,1032.709717,1044.677734,1054.037476,1042.489014,1035.420654,1055.763794,1054.450439,1037.694092,1035.647339,1033.348389,1026.365723,1050.905762,1043.374756,1062.681641,1036.152222,1031.104126,1025.001953,1043.388306,1037.679199,1031.966797,1044.26416,1042.175537,30.15608788,24.39015007,29.33383751
2015/11/22 8:00,95.09265137,63.81612015,74.94387817,1061.782349,1055.609863,1077.774902,1045.310669,1066.856934,1063.216187,1054.366455,1066.220825,1065.674683,1066.838135,1059.749268,1053.504395,1060.750732,1047.65686,1052.010132,1067.910645,1062.839233,1054.779907,1046.036011,1059.16272,1039.637207,1041.860596,1055.149536,1062.365845,1058.131104,30.69842529,23.76177979,25.78593826
2015/11/22 9:00,114.3067322,84.01559448,66.4681015,1053.915527,1050.077637,1054.530151,1033.814941,1043.768555,1057.992432,1045.152588,1039.202881,1056.517822,1055.726929,1038.723755,1036.755371,1036.815308,1027.261597,1051.719116,1042.978882,1062.97168,1038.513916,1031.690674,1027.282837,1044.376709,1040.543945,1033.534058,1044.097168,1043.334717,31.47106934,27.7995739,31.62524223
2015/11/22 10:00,114.1999664,84.01519012,67.62683105,1053.401855,1048.092407,1053.375977,1032.790405,1043.381226,1056.484497,1042.751953,1037.484619,1056.242432,1054.364502,1036.903687,1036.53772,1035.556763,1026.922852,1051.718384,1044.663574,1063.454834,1034.807007,1031.809082,1024.914307,1042.347168,1040.339355,1034.278809,1042.175415,1042.453003,30.73459244,24.59012604,28.57901192
2015/11/22 11:00,113.3346558,84.01805115,67.96471405,1054.015991,1047.644165,1054.889771,1030.704468,1044.575439,1056.182617,1043.148804,1037.60791,1055.968384,1057.398315,1039.4375,1036.765747,1036.872559,1027.253906,1050.049683,1045.148193,1063.01001,1037.322998,1031.607056,1026.174438,1041.901367,1040.546753,1035.491821,1043.043457,1043.318848,30.8001461,25.81345367,29.36888885
2015/11/22 12:00,112.9933472,84.01512146,68.50106049,1052.10498,1048.432495,1054.194458,1032.291626,1044.092773,1055.061035,1043.316528,1036.84082,1056.60376,1055.108765,1037.427612,1035.266968,1035.282471,1028.002686,1052.043457,1045.101929,1063.538574,1036.012085,1030.947266,1025.296631,1044.15332,1041.029053,1035.105591,1042.579712,1042.29895,30.16616058,25.78244019,29.85901451
2015/11/22 13:00,113.4227753,84.01576233,68.54738617,1053.837646,1050.019409,1052.83374,1032.696045,1043.591797,1056.624756,1043.272461,1038.129517,1056.507446,1056.20874,1038.376953,1036.295166,1035.809448,1026.646851,1051.582275,1045.174561,1061.915771,1037.760376,1031.596069,1025.976074,1044.713257,1040.144531,1034.482666,1045.619751,1043.249878,30.18934441,24.73284912,28.65412712
2015/11/22 14:00,113.0405884,84.0164032,68.86027527,1053.978027,1049.057251,1054.713135,1033.220093,1045.055542,1056.601196,1044.639893,1035.841187,1055.920166,1056.676147,1038.44751,1036.139282,1034.783691,1027.50354,1051.848999,1045.439941,1063.489258,1037.411011,1031.562988,1026.386108,1043.18335,1040.134399,1035.891479,1044.961182,1043.101074,31.59974861,25.66035271,30.2438755
2015/11/22 15:00,112.9470444,84.01704407,69.38702393,1053.990967,1047.552734,1054.344727,1034.25293,1042.784668,1055.872314,1043.650879,1037.470215,1056.286621,1057.010254,1038.883179,1035.658325,1037.384399,1026.93042,1051.932861,1046.226929,1064.359375,1037.482178,1030.528809,1025.545654,1041.010742,1039.111328,1033.592163,1045.398438,1044.364624,31.04748535,25.99837112,29.63329315
2015/11/22 16:00,112.7435303,84.01768494,68.98599243,1053.31189,1048.646362,1055.74707,1032.222168,1045.102295,1055.45874,1043.378784,1037.094482,1055.517334,1055.796997,1037.796143,1035.540039,1036.724243,1027.770142,1051.222534,1045.508911,1063.960449,1037.196289,1029.947266,1026.728027,1044.20105,1039.123413,1035.307739,1044.207764,1044.644043,31.16005135,24.38146019,29.20808029
2015/11/22 17:00,113.1023865,84.0148468,68.47767639,1053.435059,1049.383179,1052.778687,1033.544312,1043.032471,1056.005737,1042.694946,1036.35437,1054.757446,1055.490967,1038.572876,1035.167969,1036.091919,1028.561279,1050.96106,1044.648315,1063.387939,1036.47229,1032.914795,1025.223267,1042.037231,1040.530518,1036.081787,1045.341675,1044.171143,30.06770134,24.33603287,29.61746597
2015/11/22 18:00,112.9777832,84.01739502,67.95465088,1053.598022,1049.728271,1053.371704,1032.549927,1042.992676,1056.461304,1041.822021,1038.270386,1055.457153,1055.784668,1038.094482,1035.178223,1036.200073,1026.900024,1051.609375,1044.344238,1063.489624,1035.167847,1030.130127,1025.024048,1042.308228,1038.67334,1035.345337,1043.127197,1043.49939,30.28538132,26.27445412,28.95345116
2015/11/22 19:00,113.4859695,84.01434326,67.75665283,1054.577637,1049.881226,1053.713745,1033.328491,1045.159058,1054.7323,1043.533936,1037.736938,1055.398804,1057.157104,1037.494629,1034.917969,1035.869995,1026.343262,1051.344116,1045.77002,1063.034912,1036.37854,1032.529053,1027.633545,1040.639526,1038.702148,1035.867676,1045.882446,1043.974121,30.22346878,24.44208336,29.99679184
